date,open,high,low,close,adj_close,volume
2009-01-01,61.68999862670898,62.970001220703125,60.63999938964844,61.08000183105469,39.64386749267578,51275700
2009-01-08,60.90999984741211,61.25,57.220001220703125,57.86000061035156,37.55392837524414,65624500
2009-01-15,57.09000015258789,58.45000076293945,56.4900016784668,57.56999969482422,37.36570739746094,73915400
2009-01-22,57.380001068115234,58.380001068115234,55.59000015258789,58.18000030517578,38.02647018432617,86939400
2009-01-29,57.790000915527344,59.0,52.209999084472656,52.52000045776367,34.32708740234375,98747000
2009-02-05,52.290000915527344,54.459999084472656,50.86000061035156,51.15999984741211,33.438201904296875,85412800
2009-02-12,50.93000030517578,51.68000030517578,49.27999877929688,50.95000076293945,33.30093765258789,67253100
2009-02-19,51.5,52.04999923706055,48.790000915527344,49.91999816894531,32.627716064453125,80583800
2009-02-26,50.09999847412109,50.20000076293945,46.380001068115234,47.310001373291016,30.92183303833008,88619600
2009-03-05,46.45000076293945,46.810001373291016,43.93000030517578,45.06999969482422,29.45777130126953,89978500
2009-03-12,44.88999938964844,48.75,44.52000045776367,48.02000045776367,31.385894775390625,70991600
2009-03-19,48.2400016784668,48.59999847412109,45.52000045776367,48.060001373291016,31.41203498840332,85440600
2009-03-26,48.27000045776367,49.02999877929688,46.290000915527344,48.209999084472656,31.510072708129883,70358300
2009-04-02,48.720001220703125,50.290000915527344,47.880001068115234,48.470001220703125,31.68000030517578,62701300
2009-04-09,49.16999816894531,49.290000915527344,46.97999954223633,48.75,31.863018035888672,56952700
2009-04-16,49.20000076293945,51.970001220703125,49.11000061035156,49.59999847412109,32.4185791015625,79429500
2009-04-23,49.84000015258789,50.970001220703125,48.75,50.41999816894531,33.23923873901367,53191300
2009-04-30,50.22999954223633,51.02999877929688,48.25,50.84000015258789,33.516109466552734,76327500
2009-05-07,51.0,52.18999862670898,50.0,50.959999084472656,33.595218658447266,66049900
2009-05-14,51.02000045776367,54.77000045776367,50.369998931884766,54.02000045776367,35.61251449584961,70471600
2009-05-21,53.47999954223633,54.09999847412109,51.58000183105469,51.77999877929688,34.135799407958984,43407100
2009-05-28,52.2599983215332,54.130001068115234,51.11000061035156,53.810001373291016,35.47407531738281,68799300
2009-06-04,53.7599983215332,53.95000076293945,51.56999969482422,52.08000183105469,34.333587646484375,55878300
2009-06-11,52.04999923706055,52.77000045776367,50.0,50.0099983215332,32.96894836425781,61791700
2009-06-18,50.06999969482422,51.470001220703125,50.0099983215332,50.54999923706055,33.3249397277832,68544500
2009-06-25,50.43000030517578,52.52999877929688,50.119998931884766,52.0,34.28083801269531,76460000
2009-07-02,51.790000915527344,52.810001373291016,50.52000045776367,52.63999938964844,34.7027702331543,61582900
2009-07-09,52.650001525878906,54.72999954223633,51.93999862670898,54.650001525878906,36.02786636352539,61183200
2009-07-16,54.650001525878906,56.18000030517578,52.0,54.869998931884766,36.172889709472656,58023900
2009-07-23,54.93000030517578,56.369998931884766,54.79999923706055,56.119998931884766,37.29265213012695,48400000
2009-07-30,56.56999969482422,57.0,53.31999969482422,53.90999984741211,35.824073791503906,68158900
2009-08-06,53.810001373291016,53.90999984741211,51.13999938964844,52.08000183105469,34.6080207824707,77235500
2009-08-13,52.290000915527344,53.040000915527344,51.75,52.79999923706055,35.08645248413086,54435500
2009-08-20,52.93000030517578,53.9900016784668,52.650001525878906,53.36000061035156,35.45859909057617,55588300
2009-08-27,53.29999923706055,54.119998931884766,52.65999984741211,52.79999923706055,35.08645248413086,58060200
2009-09-03,52.95000076293945,54.29999923706055,52.52000045776367,53.7599983215332,35.724403381347656,43470900
2009-09-10,55.22999954223633,56.400001525878906,54.61000061035156,55.310001373291016,36.75439453125,75004200
2009-09-17,55.33000183105469,58.04999923706055,55.29999923706055,57.25,38.04356002807617,74346100
2009-09-24,57.380001068115234,58.65999984741211,57.29999923706055,57.91999816894531,38.48877334594727,57747700
2009-10-01,57.630001068115234,57.630001068115234,56.02000045776367,56.95000076293945,37.844200134277344,59455600
2009-10-08,57.369998931884766,58.369998931884766,56.83000183105469,57.310001373291016,38.08342742919922,46877900
2009-10-15,57.27999877929688,58.84999847412109,56.869998931884766,57.4900016784668,38.20304107666016,54725200
2009-10-22,57.47999954223633,58.31999969482422,56.58000183105469,57.22999954223633,38.3203353881836,57607700
2009-10-29,59.38999938964844,59.97999954223633,57.86000061035156,59.02999877929688,39.52557373046875,87938600
2009-11-05,59.2400016784668,62.36000061035156,59.08000183105469,62.22999954223633,41.66823959350586,71608400
2009-11-12,62.11000061035156,62.68000030517578,61.040000915527344,62.40999984741211,41.78877639770508,62018600
2009-11-19,62.15999984741211,63.47999954223633,61.47999954223633,62.869998931884766,42.0967903137207,50242500
2009-11-26,61.88999938964844,63.38999938964844,61.59999847412109,63.18999862670898,42.31105041503906,37162300
2009-12-03,63.09000015258789,63.36000061035156,61.59999847412109,62.2400016784668,41.674930572509766,50379300
2009-12-10,62.34999847412109,63.08000183105469,61.88999938964844,62.15999984741211,41.621368408203125,49801400
2009-12-17,62.0,62.119998931884766,60.40999984741211,61.310001373291016,41.05221939086914,56191000
2009-12-24,61.25,61.88999938964844,60.790000915527344,61.369998931884766,41.092403411865234,23185200
2009-12-31,61.52000045776367,61.52999877929688,60.5,60.84999847412109,40.74422073364258,33690800
2010-01-07,60.58000183105469,61.790000915527344,59.0099983215332,61.52000045776367,41.19285202026367,62640800
2010-01-14,61.41999816894531,61.86000061035156,60.09999847412109,60.45000076293945,40.47639083862305,48043300
2010-01-21,60.560001373291016,60.97999954223633,59.220001220703125,60.810001373291016,41.00979995727539,71939800
2010-01-28,61.66999816894531,63.310001373291016,61.470001220703125,62.650001525878906,42.25066757202149,85669400
2010-02-04,62.20000076293945,62.34000015258789,60.43000030517578,61.66999816894531,41.58976364135742,61864500
2010-02-11,61.41999816894531,62.970001220703125,61.27000045776367,62.84999847412109,42.385555267333984,54229200
2010-02-18,62.72999954223633,63.959999084472656,62.34999847412109,63.88999938964844,43.08693313598633,63039400
