date,open,high,low,close,adj_close,volume
2009-01-01,54.93000030517578,56.93000030517578,53.68000030517578,53.88999938964844,35.47928237915039,27750600
2009-01-08,53.79999923706055,54.06999969482422,50.33000183105469,51.09999847412109,33.6424560546875,42276600
2009-01-15,51.04999923706055,52.09000015258789,43.77999877929688,50.43999862670898,33.20793151855469,34865000
2009-01-22,49.81999969482422,52.27999877929688,49.09999847412109,52.040000915527344,34.26131057739258,36922000
2009-01-29,51.84999847412109,52.400001525878906,49.040000915527344,51.4900016784668,33.89921188354492,30832400
2009-02-05,50.86000061035156,53.63999938964844,49.220001220703125,50.61000061035156,33.31984329223633,41836800
2009-02-12,50.5099983215332,53.459999084472656,50.0,51.52999877929688,33.92555236816406,41004800
2009-02-19,51.27000045776367,52.54999923706055,50.02999877929688,50.720001220703125,33.39228057861328,39061000
2009-02-26,51.130001068115234,51.36000061035156,46.7599983215332,47.59999847412109,31.338178634643555,50917600
2009-03-05,46.97999954223633,47.63999938964844,45.38999938964844,47.41999816894531,31.495824813842773,48009600
2009-03-12,47.27999877929688,49.90999984741211,47.06999969482422,49.470001220703125,32.857418060302734,39617600
2009-03-19,49.869998931884766,52.790000915527344,48.70000076293945,52.470001220703125,34.85000228881836,45697500
2009-03-26,52.970001220703125,53.20000076293945,51.0,52.220001220703125,34.6839599609375,36774200
2009-04-02,52.93000030517578,53.52999877929688,51.84999847412109,52.27999877929688,34.72379302978516,28002200
2009-04-09,52.34999847412109,56.95000076293945,50.2400016784668,52.040000915527344,34.564388275146484,27488000
2009-04-16,52.2400016784668,52.470001220703125,47.880001068115234,47.97999954223633,31.86777114868164,67856000
2009-04-23,48.400001525878906,51.220001220703125,47.5,50.45000076293945,33.508331298828125,59791900
2009-04-30,50.90999984741211,51.0,48.83000183105469,49.720001220703125,33.023475646972656,50854400
2009-05-07,49.86000061035156,50.060001373291016,48.81999969482422,49.65999984741211,32.983619689941406,58844100
2009-05-14,49.70000076293945,52.5,49.5099983215332,52.060001373291016,34.577674865722656,40988500
2009-05-21,51.63999938964844,51.95000076293945,49.81999969482422,50.0099983215332,33.216068267822266,28308500
2009-05-28,50.25,55.72999954223633,50.15999984741211,54.27000045776367,36.0455207824707,50787900
2009-06-04,54.27000045776367,55.4900016784668,52.9900016784668,53.36000061035156,35.73150634765625,44200500
2009-06-11,53.18999862670898,53.97999954223633,52.11000061035156,52.970001220703125,35.4703483581543,36738400
2009-06-18,53.130001068115234,55.04999923706055,52.70000076293945,53.04999923706055,35.523921966552734,33151100
2009-06-25,52.88999938964844,56.68999862670898,52.560001373291016,56.52000045776367,37.84754943847656,41785700
2009-07-02,56.02999877929688,57.459999084472656,54.52000045776367,54.84999847412109,36.729270935058594,41096700
2009-07-09,55.11000061035156,57.310001373291016,54.29999923706055,57.27999877929688,38.356475830078125,34284700
2009-07-16,57.0,57.70000076293945,55.36000061035156,55.88999938964844,37.4256706237793,33893300
2009-07-23,56.0099983215332,56.84000015258789,55.619998931884766,56.33000183105469,37.72032165527344,33976200
2009-07-30,56.72999954223633,59.63999938964844,55.959999084472656,58.38999938964844,39.099754333496094,57158800
2009-08-06,58.61000061035156,58.810001373291016,56.34000015258789,56.68000030517578,37.95467376708984,36244100
2009-08-13,56.84999847412109,57.060001373291016,55.86000061035156,56.45000076293945,37.80067443847656,34918100
2009-08-20,56.29999923706055,58.18999862670898,56.20000076293945,57.880001068115234,38.75823974609375,33863600
2009-08-27,57.59000015258789,58.09999847412109,55.68999862670898,56.34999847412109,37.733699798583984,34848100
2009-09-03,56.540000915527344,58.34000015258789,56.0,58.040000915527344,39.1788215637207,39787800
2009-09-10,57.91999816894531,58.91999816894531,57.540000915527344,58.34000015258789,39.38133239746094,33832800
2009-09-17,58.34999847412109,60.0,58.220001220703125,58.470001220703125,39.46908187866211,42389900
2009-09-24,58.56999969482422,59.4900016784668,58.0,58.65999984741211,39.59735107421875,32987200
2009-10-01,58.70000076293945,61.380001068115234,58.27000045776367,61.16999816894531,41.29166793823242,49003200
2009-10-08,61.2400016784668,61.68000030517578,59.79999923706055,61.619998931884766,41.59541702270508,45765900
2009-10-15,61.56999969482422,62.75,61.119998931884766,61.84000015258789,41.74394226074219,38177300
2009-10-22,61.900001525878906,61.900001525878906,60.09999847412109,60.9900016784668,41.17014694213867,30631100
2009-10-29,61.0099983215332,61.63999938964844,59.619998931884766,60.380001068115234,40.75838851928711,31007300
2009-11-05,60.43999862670898,62.93999862670898,60.41999816894531,62.59999847412109,42.2569694519043,29139700
2009-11-12,62.4900016784668,62.75,61.09999847412109,62.29999923706055,42.054447174072266,28167500
2009-11-19,62.09999847412109,63.27000045776367,61.34999847412109,63.18999862670898,42.65522766113281,23526700
2009-11-26,62.2400016784668,63.93000030517578,61.75,63.650001525878906,42.96573638916016,23752200
2009-12-03,63.58000183105469,64.4800033569336,60.7599983215332,61.79999923706055,42.01293563842773,47956800
2009-12-10,62.150001525878906,62.630001068115234,60.400001525878906,60.68000030517578,41.25153732299805,39983900
2009-12-17,60.63999938964844,60.869998931884766,58.77000045776367,60.68000030517578,41.25153732299805,44768300
2009-12-24,60.65999984741211,61.59000015258789,60.400001525878906,61.310001373291016,41.6798210144043,13433500
2009-12-31,61.25,62.470001220703125,60.63999938964844,61.36000061035156,41.713809967041016,28786200
2010-01-07,61.34999847412109,62.34000015258789,60.09999847412109,62.04999923706055,42.182884216308594,42389800
2010-01-14,62.02000045776367,62.91999816894531,61.43999862670898,61.95000076293945,42.11491012573242,26794600
