date,open,high,low,close,adj_close,volume
2009-01-01,11.19499969482422,11.524999618530272,10.880000114440918,11.079999923706056,11.079999923706056,361
2009-01-08,11.154999732971191,11.295000076293944,10.369999885559082,10.45199966430664,10.45199966430664,385
2009-01-15,10.529999732971191,11.354999542236328,10.380000114440918,11.3149995803833,11.3149995803833,205
2009-01-22,11.43000030517578,12.10200023651123,11.345000267028809,11.963000297546388,11.963000297546388,407
2009-01-29,11.890000343322754,12.59000015258789,11.890000343322754,12.46500015258789,12.46500015258789,116
2009-02-05,12.739999771118164,13.515000343322754,12.699999809265137,13.515000343322754,13.515000343322754,201
2009-02-12,13.43000030517578,14.229999542236328,13.329999923706056,14.288000106811523,14.288000106811523,117
2009-02-19,14.30500030517578,14.48799991607666,13.873000144958496,13.873000144958496,13.873000144958496,42265
2009-02-26,13.675000190734863,13.720000267028809,12.454999923706056,12.899999618530272,12.899999618530272,29666
2009-03-05,13.03499984741211,13.5,12.5,12.8149995803833,12.8149995803833,1688
2009-03-12,12.96500015258789,13.295000076293944,11.9399995803833,11.949999809265137,11.949999809265137,396
2009-03-19,13.399999618530272,13.862000465393066,13.145000457763672,13.423999786376951,13.423999786376951,1020
2009-03-26,13.510000228881836,13.75,12.6850004196167,12.96500015258789,12.96500015258789,352
2009-04-02,12.925000190734863,13.029999732971191,12.100000381469728,12.335000038146973,12.335000038146973,295
2009-04-09,12.265000343322754,12.914999961853027,12.18000030517578,12.795000076293944,12.795000076293944,26
2009-04-16,12.270000457763672,12.270000457763672,11.78499984741211,12.300000190734863,12.300000190734863,31
2009-04-23,12.755000114440918,12.949999809265137,12.380000114440918,12.753999710083008,12.753999710083008,45379
2009-04-30,12.770000457763672,13.789999961853027,12.039999961853027,13.69200038909912,13.69200038909912,4096
2009-05-07,13.75,14.28499984741211,13.710000038146973,14.0,14.0,841
2009-05-14,13.80500030517578,14.359999656677246,13.734999656677246,14.270000457763672,14.270000457763672,252
