date,open,high,low,close,adj_close,volume
2009-01-01,60.130001068115234,61.0,58.75,59.130001068115234,38.88467788696289,63569800
2009-01-08,59.65999984741211,59.88999938964844,57.380001068115234,57.95000076293945,38.108699798583984,79518100
2009-01-15,58.09000015258789,58.20000076293945,55.09000015258789,56.36000061035156,37.06309509277344,86589900
2009-01-22,56.369998931884766,58.75,55.09999847412109,58.560001373291016,38.50984954833984,89695800
2009-01-29,58.16999816894531,59.130001068115234,56.91999816894531,57.959999084472656,38.115264892578125,65562900
2009-02-05,57.93000030517578,58.720001220703125,56.52999877929688,57.33000183105469,37.70097732543945,66901600
2009-02-12,56.91999816894531,57.84999847412109,55.41999816894531,55.83000183105469,36.71455383300781,57752100
2009-02-19,56.2599983215332,56.5,53.58000183105469,53.959999084472656,35.484798431396484,96991800
2009-02-26,54.4900016784668,54.4900016784668,47.34000015258789,49.09999847412109,32.55657958984375,129301700
2009-03-05,48.310001373291016,48.72999954223633,46.25,47.900001525878906,31.76090240478516,103303700
2009-03-12,47.720001220703125,51.58000183105469,47.33000183105469,50.65999984741211,33.59096908569336,83450300
2009-03-19,51.15999984741211,53.59999847412109,49.4900016784668,52.86000061035156,35.049713134765625,98293400
2009-03-26,53.08000183105469,53.70000076293945,51.880001068115234,53.040000915527344,35.1690559387207,73858800
2009-04-02,53.290000915527344,54.130001068115234,51.20000076293945,51.45000076293945,34.114784240722656,69466400
2009-04-09,51.9900016784668,52.459999084472656,51.0,51.77000045776367,34.32697677612305,59394400
2009-04-16,51.90999984741211,53.4900016784668,51.11000061035156,51.18000030517578,33.935752868652344,70801800
2009-04-23,51.380001068115234,51.84000015258789,50.119998931884766,51.02999877929688,33.8363037109375,72998800
2009-04-30,51.470001220703125,54.75,51.34999847412109,54.209999084472656,35.94485092163086,77560700
2009-05-07,53.880001068115234,55.5,53.540000915527344,55.150001525878906,36.56813430786133,64145000
2009-05-14,55.31999969482422,56.47999954223633,54.709999084472656,55.869998931884766,37.0455322265625,68376300
2009-05-21,55.43000030517578,55.58000183105469,54.119998931884766,54.220001220703125,35.95148468017578,43788100
2009-05-28,54.25,56.47999954223633,53.86000061035156,56.15999984741211,37.56731033325195,57318500
