date,open,high,low,close,adj_close,volume
2009-01-01,7.722723007202148,8.528529167175293,7.645144939422607,8.058307647705078,8.058307647705078,775991232
2009-01-08,7.964964866638184,8.195695877075195,7.45120096206665,7.531782150268555,7.531782150268555,844990164
2009-01-15,7.446697235107422,7.713963985443115,7.075826168060303,7.584585189819336,7.584585189819336,844418736
2009-01-22,7.458457946777344,8.81706714630127,7.386136054992676,8.725475311279297,8.725475311279297,1447718832
2009-01-29,8.622121810913086,8.86987018585205,8.308307647705078,8.58358383178711,8.58358383178711,1220242536
2009-02-05,8.531281471252441,9.53453540802002,8.433432579040527,8.959959983825684,8.959959983825684,1263339396
2009-02-12,8.837838172912598,9.099599838256836,8.500750541687012,8.836586952209473,8.836586952209473,855219924
2009-02-19,8.945695877075195,9.004003524780273,8.246996879577637,8.54955005645752,8.54955005645752,1157317524
2009-02-26,8.657657623291016,8.821070671081543,7.892392158508301,7.98098087310791,7.98098087310791,1245045708
2009-03-05,7.919919967651367,8.008008003234863,7.24349308013916,7.9557061195373535,7.9557061195373535,1314252432
2009-03-12,7.946445941925049,8.508508682250977,7.849099159240723,8.335836410522461,8.335836410522461,943135920
2009-03-19,8.300299644470215,8.854854583740234,8.166666984558105,8.610360145568848,8.610360145568848,850224924
2009-03-26,8.83708667755127,8.987988471984863,8.409660339355469,8.86111068725586,8.86111068725586,774292932
2009-04-02,9.091841697692873,9.302302360534668,8.891641616821289,9.059059143066406,9.059059143066406,719415864
2009-04-09,9.246747016906738,9.536035537719728,9.113113403320312,9.496996879577637,9.496996879577637,591088320
2009-04-16,9.547046661376951,10.005505561828612,9.406657218933104,9.60610580444336,9.60610580444336,1300378320
2009-04-23,9.697446823120115,9.88413429260254,9.522022247314451,9.796546936035156,9.796546936035156,592950456
2009-04-30,9.90390396118164,10.217217445373535,9.798548698425291,10.096846580505373,10.096846580505373,600203196
2009-05-07,10.1126127243042,10.310310363769531,9.718467712402344,9.748248100280762,9.748248100280762,641669688
2009-05-14,9.729729652404783,10.151902198791504,9.626876831054688,9.939438819885254,9.939438819885254,576179244
2009-05-21,9.9174165725708,10.306806564331056,9.759759902954102,10.14914894104004,10.14914894104004,422664912
2009-05-28,10.227227210998535,10.822321891784668,10.125374794006348,10.802051544189451,10.802051544189451,591240168
2009-06-04,10.893392562866213,11.194695472717283,10.677427291870115,10.825825691223145,10.825825691223145,680574744
2009-06-11,10.805054664611816,10.854104042053224,10.299299240112305,10.389389038085938,10.389389038085938,641769588
2009-06-18,10.4024019241333,10.522022247314451,10.057307243347168,10.242491722106934,10.242491722106934,672370956
2009-06-25,10.185185432434082,10.716465950012209,10.17292308807373,10.485235214233398,10.485235214233398,534472992
2009-07-02,10.39564609527588,10.39564609527588,9.909408569335938,10.072321891784668,10.072321891784668,458768772
2009-07-09,10.163163185119627,10.977977752685549,10.155155181884766,10.965214729309082,10.965214729309082,676151172
2009-07-16,10.92792797088623,11.154905319213867,10.598097801208496,10.702953338623049,10.702953338623049,883795320
2009-07-23,10.727727890014648,11.273524284362791,10.648147583007812,10.916916847229004,10.916916847229004,564594840
2009-07-30,11.076326370239258,11.434184074401855,11.071822166442873,11.289790153503418,11.289790153503418,534708756
2009-08-06,11.368868827819824,11.555304527282717,11.22447395324707,11.47597599029541,11.47597599029541,417578004
2009-08-13,11.565315246582031,11.629630088806152,10.974974632263184,11.110360145568848,11.110360145568848,435428136
2009-08-20,11.31131076812744,11.870620727539062,11.292041778564451,11.711711883544922,11.711711883544922,573090336
2009-08-27,11.726225852966309,11.821070671081545,11.326075553894045,11.336586952209473,11.336586952209473,404718876
2009-09-03,11.406907081604004,11.68643569946289,11.386385917663574,11.61086082458496,11.61086082458496,319580100
2009-09-10,11.67792797088623,12.246496200561523,11.561561584472656,12.21946907043457,12.21946907043457,455408136
2009-09-17,12.276527404785156,12.687687873840332,12.167668342590332,12.473974227905272,12.473974227905272,624510864
2009-09-24,12.524273872375488,12.550049781799316,12.193193435668944,12.408658981323242,12.408658981323242,465829704
2009-10-01,12.337336540222168,12.987737655639648,12.07707691192627,12.951451301574709,12.951451301574709,605997396
2009-10-08,13.002251625061035,13.402902603149414,12.846345901489258,13.396395683288574,13.396395683288574,665729604
2009-10-15,13.357107162475586,13.997748374938965,13.194945335388184,13.79129123687744,13.79129123687744,1033945020
2009-10-22,13.763764381408691,14.055054664611816,13.469719886779783,13.521020889282228,13.521020889282228,538816644
2009-10-29,13.588838577270508,13.80955982208252,13.219219207763672,13.521772384643556,13.521772384643556,555687756
2009-11-05,13.60085105895996,14.351852416992188,13.580080032348633,14.278278350830078,14.278278350830078,434557008
2009-11-12,14.253252983093262,14.483983993530272,14.151652336120604,14.430681228637695,14.430681228637695,368375256
2009-11-19,14.358609199523926,14.691190719604492,14.249249458312988,14.658158302307127,14.658158302307127,391132476
2009-11-26,14.314313888549805,14.840089797973633,14.288538932800291,14.702451705932615,14.702451705932615,283444272
2009-12-03,14.740740776062012,14.88563632965088,14.493993759155272,14.740240097045898,14.740240097045898,354984660
2009-12-10,14.775775909423828,15.024273872375488,14.707958221435549,14.958958625793455,14.958958625793455,415244340
2009-12-17,14.925926208496094,15.33708667755127,14.858859062194824,15.307307243347168,15.307307243347168,507292200
2009-12-24,15.33858871459961,15.665414810180664,15.32207202911377,15.583833694458008,15.583833694458008,217662120
2009-12-31,15.634384155273438,15.753503799438477,15.174174308776855,15.221721649169922,15.221721649169922,405969624
2010-01-07,15.250249862670898,15.265265464782717,14.361862182617188,14.69194221496582,14.69194221496582,1186867944
2010-01-14,14.612112045288086,14.86987018585205,14.396647453308104,14.524774551391602,14.524774551391602,688990320
2010-01-21,14.600601196289062,14.685185432434082,13.38488483428955,13.566065788269045,13.566065788269045,1032882084
2010-01-28,13.625876426696776,13.68868923187256,13.153403282165527,13.53403377532959,13.53403377532959,667959372
2010-02-04,13.438438415527344,13.56356430053711,13.074575424194336,13.374625205993652,13.374625205993652,588295116
2010-02-11,13.346345901489258,13.616867065429688,13.250750541687012,13.46871852874756,13.46871852874756,414537048
2010-02-18,13.45195198059082,13.701201438903809,13.276025772094728,13.300049781799316,13.300049781799316,488862648
2010-02-25,13.191190719604492,13.716716766357422,13.013012886047363,13.646647453308104,13.646647453308104,601102296
2010-03-04,13.676176071166992,14.476977348327637,13.668668746948242,14.425676345825195,14.425676345825195,731823444
2010-03-11,14.37087059020996,14.721721649169922,13.91391372680664,14.153153419494627,14.153153419494627,735012252
2010-03-18,14.132131576538086,14.225225448608398,13.506006240844728,13.94719696044922,13.94719696044922,904802292
2010-03-25,13.98948860168457,14.314313888549805,13.980480194091797,14.19219207763672,14.19219207763672,589022388
2010-04-01,14.29804801940918,14.386385917663574,14.060561180114746,14.1026029586792,14.1026029586792,345466188
2010-04-08,14.097097396850586,14.823323249816896,14.015265464782717,14.739740371704102,14.739740371704102,546313140
2010-04-15,14.819068908691406,14.96096134185791,13.638639450073242,13.871371269226074,13.871371269226074,1129277592
2010-04-22,13.813814163208008,13.826326370239258,13.038788795471191,13.242993354797363,13.242993354797363,678908412
2010-04-29,13.3475980758667,13.45545482635498,12.524273872375488,12.756756782531738,12.756756782531738,719703576
2010-05-06,12.731480598449709,13.08358383178711,11.51151180267334,12.6473970413208,12.6473970413208,854804340
2010-05-13,12.925424575805664,13.06306266784668,12.205705642700195,12.373123168945312,12.373123168945312,659611728
2010-05-20,12.13888931274414,12.257006645202637,11.611862182617188,11.898649215698242,11.898649215698242,1016690292
2010-05-27,12.135886192321776,12.359108924865724,12.0150146484375,12.346596717834473,12.346596717834473,436023540
2010-06-03,12.39013957977295,12.743993759155272,11.811812400817873,11.862361907958984,11.862361907958984,664047288
2010-06-10,12.021270751953123,12.6126127243042,11.90790843963623,12.544294357299805,12.544294357299805,517438044
2010-06-17,12.598849296569824,12.659408569335938,11.96596622467041,12.063312530517578,12.063312530517578,482816700
