date,open,high,low,close,adj_close,volume,year,month,day
2023-04-27,1990.5999755859373,2002.300048828125,1977.699951171875,1990.0999755859373,1990.0999755859373,507,2023,4,27
2023-04-20,1998.0,2007.5999755859373,1974.0999755859373,1985.699951171875,1985.699951171875,1362,2023,4,20
2023-04-13,2015.5999755859373,2048.60009765625,1969.800048828125,1995.199951171875,1995.199951171875,2448,2023,4,13
2023-04-06,2022.199951171875,2025.699951171875,1984.0,2010.9000244140625,2010.9000244140625,892,2023,4,6
2023-03-30,1965.9000244140625,2033.800048828125,1950.0,2020.9000244140625,2020.9000244140625,13149,2023,3,30
2023-03-23,1990.5,1995.4000244140625,1952.4000244140625,1966.0999755859373,1966.0999755859373,89513,2023,3,23
2023-03-16,1909.9000244140625,2003.9000244140625,1909.9000244140625,1946.800048828125,1946.800048828125,962,2023,3,16
2023-03-09,1816.4000244140625,1926.5999755859373,1815.5999755859373,1926.5999755859373,1926.5999755859373,1754,2023,3,9
2023-03-02,1830.0,1855.4000244140625,1811.5,1812.699951171875,1812.699951171875,745,2023,3,2
2023-02-23,1826.4000244140625,1841.699951171875,1808.0999755859373,1837.699951171875,1837.699951171875,2353,2023,2,23
2023-02-16,1838.5999755859373,1843.699951171875,1818.4000244140625,1832.0,1832.0,1432,2023,2,16
2023-02-09,1875.300048828125,1884.5999755859373,1828.199951171875,1834.199951171875,1834.199951171875,1843,2023,2,9
2023-02-02,1952.300048828125,1959.0999755859373,1861.5,1877.4000244140625,1877.4000244140625,2691,2023,2,2
2023-01-26,1936.5999755859373,1955.0,1900.5999755859373,1927.800048828125,1927.800048828125,182453,2023,1,26
2023-01-19,1922.0999755859373,1941.199951171875,1915.0,1941.199951171875,1941.199951171875,2143,2023,1,19
2023-01-12,1877.199951171875,1920.9000244140625,1877.199951171875,1904.4000244140625,1904.4000244140625,2816,2023,1,12
2023-01-05,1855.199951171875,1880.0,1834.800048828125,1874.5999755859373,1874.5999755859373,1449,2023,1,5
2022-12-29,1805.800048828125,1859.0999755859373,1805.800048828125,1852.800048828125,1852.800048828125,426,2022,12,29
2022-12-22,1818.0999755859373,1826.300048828125,1785.0,1807.9000244140625,1807.9000244140625,963,2022,12,22
2022-12-15,1801.0,1821.4000244140625,1774.800048828125,1815.9000244140625,1815.9000244140625,792,2022,12,15
2022-12-08,1782.0,1819.800048828125,1777.699951171875,1807.5,1807.5,2202,2022,12,8
2022-12-01,1768.699951171875,1808.0,1764.300048828125,1785.5,1785.5,5018,2022,12,1
2022-11-24,1753.0,1769.4000244140625,1737.9000244140625,1746.0,1746.0,155738,2022,11,24
2022-11-17,1763.0,1763.300048828125,1736.0999755859375,1744.9000244140625,1744.9000244140625,1030,2022,11,17
2022-11-10,1708.199951171875,1778.9000244140625,1708.199951171875,1773.0,1773.0,1300,2022,11,10
2022-11-03,1629.199951171875,1720.199951171875,1615.0999755859375,1710.0999755859375,1710.0999755859375,2148,2022,11,3
2022-10-27,1660.699951171875,1664.699951171875,1630.800048828125,1645.699951171875,1645.699951171875,5043,2022,10,27
2022-10-20,1622.800048828125,1667.0,1622.800048828125,1664.0,1664.0,1699,2022,10,20
2022-10-13,1675.199951171875,1675.300048828125,1627.5,1627.5,1627.5,1730,2022,10,13
2022-10-06,1721.0,1723.300048828125,1661.0,1670.300048828125,1670.300048828125,823,2022,10,6
2022-09-29,1657.0,1728.0,1640.0,1711.4000244140625,1711.4000244140625,7695,2022,9,29
2022-09-22,1668.300048828125,1670.800048828125,1620.4000244140625,1660.4000244140625,1660.4000244140625,22601,2022,9,22
2022-09-15,1685.5,1686.0,1651.699951171875,1664.5999755859375,1664.5999755859375,7336,2022,9,15
2022-09-08,1718.199951171875,1728.0999755859375,1696.5,1696.5,1696.5,2860,2022,9,8
2022-09-01,1707.9000244140625,1717.4000244140625,1693.9000244140625,1715.300048828125,1715.300048828125,2213,2022,9,1
2022-08-25,1761.5999755859375,1761.800048828125,1708.5,1712.800048828125,1712.800048828125,3842,2022,8,25
2022-08-18,1762.9000244140625,1762.9000244140625,1726.5,1747.800048828125,1747.800048828125,1413,2022,8,18
2022-08-11,1794.300048828125,1800.4000244140625,1760.0,1760.300048828125,1760.300048828125,1817,2022,8,11
2022-08-04,1769.4000244140625,1804.9000244140625,1764.199951171875,1795.5999755859375,1795.5999755859375,1907,2022,8,4
2022-07-28,1732.300048828125,1786.5999755859375,1732.0,1758.0,1758.0,42903,2022,7,28
2022-07-21,1687.0,1735.0,1679.800048828125,1719.0999755859375,1719.0999755859375,145177,2022,7,21
2022-07-14,1710.300048828125,1714.4000244140625,1699.5,1699.5,1699.5,4088,2022,7,14
2022-07-07,1745.199951171875,1749.300048828125,1710.0,1734.199951171875,1734.199951171875,3133,2022,7,7
2022-06-30,1809.5999755859373,1817.300048828125,1734.0,1734.9000244140625,1734.9000244140625,2198,2022,6,30
2022-06-23,1835.5,1841.199951171875,1812.800048828125,1813.699951171875,1813.699951171875,711,2022,6,23
2022-06-16,1819.199951171875,1853.699951171875,1814.9000244140625,1834.300048828125,1834.300048828125,637,2022,6,16
2022-06-09,1846.0999755859373,1875.5999755859373,1805.300048828125,1815.300048828125,1815.300048828125,2420,2022,6,9
2022-06-02,1845.4000244140625,1871.800048828125,1835.0,1851.9000244140625,1851.9000244140625,2132,2022,6,2
2022-05-26,1840.4000244140625,1862.0999755859373,1825.300048828125,1843.300048828125,1843.300048828125,159142,2022,5,26
2022-05-19,1810.9000244140625,1867.0,1810.699951171875,1846.199951171875,1846.199951171875,497,2022,5,19
2022-05-12,1849.800048828125,1851.9000244140625,1787.0,1815.9000244140625,1815.9000244140625,954,2022,5,12
2022-05-05,1897.0,1904.300048828125,1839.9000244140625,1852.5999755859373,1852.5999755859373,3030,2022,5,5
2022-04-28,1883.800048828125,1918.199951171875,1853.0,1867.0,1867.0,1497,2022,4,28
2022-04-21,1942.5,1950.4000244140625,1882.199951171875,1885.9000244140625,1885.9000244140625,3018,2022,4,21
2022-04-14,1977.199951171875,1997.0999755859373,1945.5,1952.300048828125,1952.300048828125,1048,2022,4,14
2022-04-07,1919.5,1981.0,1919.5,1981.0,1981.0,1077,2022,4,7
2022-03-31,1933.5,1949.9000244140625,1915.5999755859373,1918.4000244140625,1918.4000244140625,5554,2022,3,31
2022-03-24,1963.5999755859373,1964.0,1893.5,1933.5,1933.5,145914,2022,3,24
2022-03-17,1933.9000244140625,1947.199951171875,1920.699951171875,1936.5999755859373,1936.5999755859373,302,2022,3,17
2022-03-10,1978.0999755859373,2010.5,1907.199951171875,1908.0,1908.0,1855,2022,3,10
2022-03-03,1930.5,2072.0,1924.800048828125,1985.9000244140625,1985.9000244140625,5520,2022,3,3
2022-02-24,1911.9000244140625,1972.5,1883.5999755859373,1920.9000244140625,1920.9000244140625,4338,2022,2,24
2022-02-17,1876.300048828125,1912.0,1876.199951171875,1909.199951171875,1909.199951171875,741,2022,2,17
2022-02-10,1833.300048828125,1879.699951171875,1820.800048828125,1870.199951171875,1870.199951171875,745,2022,2,10
2022-02-03,1805.800048828125,1835.199951171875,1787.9000244140625,1835.199951171875,1835.199951171875,2429,2022,2,3
2022-01-27,1793.300048828125,1810.0999755859373,1778.800048828125,1809.199951171875,1809.199951171875,228205,2022,1,27
2022-01-20,1840.5999755859373,1852.699951171875,1828.9000244140625,1829.9000244140625,1829.9000244140625,113,2022,1,20
2022-01-13,1819.800048828125,1843.0999755859373,1812.300048828125,1843.0999755859373,1843.0999755859373,2576,2022,1,13
2022-01-06,1787.0999755859375,1827.199951171875,1784.4000244140625,1827.199951171875,1827.199951171875,2871,2022,1,6
2021-12-30,1801.699951171875,1830.0999755859373,1796.0,1824.5999755859373,1824.5999755859373,548,2021,12,30
2021-12-23,1806.0,1818.0,1791.4000244140625,1805.0999755859373,1805.0999755859373,1112,2021,12,23
2021-12-16,1781.0,1812.9000244140625,1781.0,1801.5999755859373,1801.5999755859373,2043,2021,12,16
2021-12-09,1783.5,1787.0999755859375,1753.9000244140625,1762.5999755859375,1762.5999755859375,1811,2021,12,9
2021-12-02,1780.9000244140625,1789.9000244140625,1760.5999755859375,1783.4000244140625,1783.4000244140625,4323,2021,12,2
2021-11-25,1791.0999755859375,1808.0999755859373,1768.699951171875,1781.5999755859375,1781.5999755859375,219945,2021,11,25
2021-11-18,1861.0,1861.0,1781.4000244140625,1784.0999755859375,1784.0999755859375,496,2021,11,18
2021-11-11,1853.9000244140625,1869.699951171875,1847.5999755859373,1869.699951171875,1869.699951171875,592,2021,11,11
2021-11-04,1776.5999755859375,1865.0,1776.199951171875,1847.5999755859373,1847.5999755859373,1568,2021,11,4
2021-10-28,1795.5,1807.300048828125,1761.800048828125,1763.5999755859375,1763.5999755859375,1498,2021,10,28
2021-10-21,1782.0,1809.0,1781.0,1797.9000244140625,1797.9000244140625,1720,2021,10,21
2021-10-14,1792.199951171875,1799.9000244140625,1759.5,1784.0999755859375,1784.0999755859375,1655,2021,10,14
2021-10-07,1762.4000244140625,1794.5,1749.800048828125,1793.699951171875,1793.699951171875,1007,2021,10,7
2021-09-30,1725.5,1768.9000244140625,1724.5,1760.5,1760.5,3788,2021,9,30
2021-09-23,1766.800048828125,1766.800048828125,1721.4000244140625,1721.5,1721.5,23297,2021,9,23
2021-09-16,1792.9000244140625,1792.9000244140625,1743.9000244140625,1776.699951171875,1776.699951171875,2534,2021,9,16
2021-09-09,1798.699951171875,1806.199951171875,1783.0,1792.4000244140625,1792.4000244140625,1405,2021,9,9
2021-09-02,1813.199951171875,1833.9000244140625,1781.699951171875,1790.699951171875,1790.699951171875,196,2021,9,2
2021-08-26,1787.4000244140625,1820.300048828125,1781.0,1813.0999755859373,1813.0999755859373,2160,2021,8,26
2021-08-19,1780.0,1805.5999755859373,1775.5,1788.199951171875,1788.199951171875,1346,2021,8,19
2021-08-12,1749.699951171875,1794.199951171875,1745.5,1781.5999755859375,1781.5999755859375,1857,2021,8,12
