date,open,high,low,close,adj_close,volume,year,month,day
2023-04-27,628.75,630.75,610.25,619.75,619.75,19424,2023,4,27
2023-04-20,683.0,684.75,626.5,627.25,627.25,141970,2023,4,20
2023-04-13,680.75,707.0,661.25,681.75,681.75,320157,2023,4,13
2023-04-06,682.25,687.5,666.25,679.5,679.5,294039,2023,4,6
2023-03-30,705.25,710.0,675.0,682.0,682.0,255785,2023,3,30
2023-03-23,663.0,724.0,656.25,704.75,704.75,357791,2023,3,23
2023-03-16,704.0,712.5,654.0,663.5,663.5,320453,2023,3,16
2023-03-09,653.5,706.0,653.5,702.75,702.75,108799,2023,3,9
2023-03-02,702.5,706.5,674.5,674.5,674.5,416,2023,3,2
2023-02-23,735.5,745.0,687.0,697.0,697.0,86270,2023,2,23
2023-02-16,767.5,773.25,733.0,736.5,736.5,154815,2023,2,16
2023-02-09,764.75,797.5,754.75,769.25,769.25,393525,2023,2,9
2023-02-02,757.5,776.5,744.25,764.75,764.75,348767,2023,2,2
2023-01-26,741.0,766.75,738.0,759.75,759.75,251805,2023,1,26
2023-01-19,741.75,748.75,712.5,741.25,741.25,224152,2023,1,19
2023-01-12,739.0,760.25,723.0,742.5,742.5,192718,2023,1,12
2023-01-05,746.0,758.0,720.5,740.0,740.0,207445,2023,1,5
2022-12-29,785.0,799.0,744.25,745.5,745.5,172838,2022,12,29
2022-12-22,766.75,787.5,758.0,785.5,785.5,122138,2022,12,22
2022-12-15,749.75,774.5,738.75,767.75,767.75,214841,2022,12,15
2022-12-08,721.0,742.5,712.75,728.25,728.25,42237,2022,12,8
2022-12-01,767.5,767.5,702.5,727.0,727.0,2131,2022,12,1
2022-11-24,790.75,799.75,750.25,771.5,771.5,83258,2022,11,24
2022-11-17,818.25,818.25,781.25,793.5,793.5,147901,2022,11,17
2022-11-10,806.75,843.0,795.5,817.5,817.5,319518,2022,11,10
2022-11-03,844.75,863.75,805.25,806.5,806.5,337014,2022,11,3
2022-10-27,843.5,904.0,822.5,846.0,846.0,339503,2022,10,27
2022-10-20,844.5,863.0,824.0,840.5,840.5,194027,2022,10,20
2022-10-13,883.75,906.25,832.75,841.25,841.25,237385,2022,10,13
2022-10-06,905.75,949.75,872.5,882.25,882.25,271698,2022,10,6
2022-09-29,902.5,945.75,887.75,902.0,902.0,262370,2022,9,29
2022-09-22,896.5,922.5,854.25,903.25,903.25,262719,2022,9,22
2022-09-15,874.0,919.5,819.25,903.75,903.75,310656,2022,9,15
2022-09-08,815.0,853.75,805.5,853.75,853.75,46054,2022,9,8
2022-09-01,802.75,855.0,773.0,826.5,826.5,2261,2022,9,1
2022-08-25,794.75,827.0,764.0,809.0,809.0,84098,2022,8,25
2022-08-18,764.75,802.5,725.75,795.0,795.0,130165,2022,8,18
2022-08-11,800.0,820.75,759.5,763.25,763.25,189534,2022,8,11
2022-08-04,768.0,808.5,758.25,799.75,799.75,290014,2022,8,4
2022-07-28,786.25,845.75,752.0,763.75,763.75,224376,2022,7,28
2022-07-21,819.5,834.0,754.0,790.25,790.25,242017,2022,7,21
2022-07-14,794.25,843.5,765.75,819.5,819.5,225479,2022,7,14
2022-07-07,816.0,888.0,798.25,798.25,798.25,499,2022,7,7
2022-06-30,914.25,917.75,779.0,792.25,792.25,3165,2022,6,30
