date,open,high,low,close,adj_close,volume,year,month,day
2023-04-27,3.8410000801086426,3.899499893188477,3.805000066757202,3.869999885559082,3.869999885559082,7706,2023,4,27
2023-04-20,4.058000087738037,4.059500217437744,3.8429999351501465,3.849999904632568,3.849999904632568,40529,2023,4,20
2023-04-13,4.099999904632568,4.189499855041504,4.02899980545044,4.072000026702881,4.072000026702881,2217,2023,4,13
2023-04-06,4.037000179290772,4.084499835968018,3.9779999256134033,4.084499835968018,4.084499835968018,855,2023,4,6
2023-03-30,4.119999885559082,4.120500087738037,3.9579999446868896,3.997999906539917,3.997999906539917,2200,2023,3,30
2023-03-23,4.099999904632568,4.165500164031982,4.059999942779541,4.114999771118164,4.114999771118164,2634,2023,3,23
2023-03-16,3.9040000438690186,4.080999851226807,3.839999914169312,4.06850004196167,4.06850004196167,2834,2023,3,16
2023-03-09,4.046500205993652,4.079999923706055,3.8564999103546143,3.8564999103546143,3.8564999103546143,3815,2023,3,9
2023-03-02,4.175000190734863,4.175000190734863,3.975500106811523,4.041500091552734,4.041500091552734,3719,2023,3,2
2023-02-23,4.151500225067139,4.181000232696533,3.934499979019165,4.168000221252441,4.168000221252441,65294,2023,2,23
2023-02-16,4.110000133514404,4.236999988555908,4.110000133514404,4.202499866485596,4.202499866485596,2604,2023,2,16
2023-02-09,4.105500221252441,4.110000133514404,4.014999866485596,4.052000045776367,4.052000045776367,1793,2023,2,9
2023-02-02,4.189000129699707,4.189000129699707,4.00600004196167,4.043499946594238,4.043499946594238,2022,2023,2,2
2023-01-26,4.255000114440918,4.267000198364258,4.109499931335449,4.111000061035156,4.111000061035156,3167,2023,1,26
2023-01-19,4.194499969482422,4.2795000076293945,4.194499969482422,4.239999771118164,4.239999771118164,2199,2023,1,19
2023-01-12,4.1504998207092285,4.314499855041504,4.140999794006348,4.228499889373779,4.228499889373779,2196,2023,1,12
2023-01-05,3.80049991607666,4.173999786376953,3.80049991607666,4.1545000076293945,4.1545000076293945,2959,2023,1,5
2022-12-29,3.8310000896453857,3.8424999713897705,3.7274999618530273,3.739500045776367,3.739500045776367,3099,2022,12,29
2022-12-22,3.822000026702881,3.927999973297119,3.750499963760376,3.8320000171661377,3.8320000171661377,1891,2022,12,22
2022-12-15,3.857500076293945,3.857500076293945,3.724999904632568,3.805999994277954,3.805999994277954,3382,2022,12,15
2022-12-08,3.836999893188477,3.9144999980926514,3.7894999980926514,3.875,3.875,3038,2022,12,8
2022-12-01,3.7829999923706055,3.871500015258789,3.733999967575073,3.8554999828338623,3.8554999828338623,4103,2022,12,1
2022-11-24,3.628999948501587,3.7820000648498535,3.5785000324249268,3.7295000553131104,3.7295000553131104,42325,2022,11,24
2022-11-17,3.695499897003174,3.696000099182129,3.566499948501587,3.617500066757202,3.617500066757202,2362,2022,11,17
2022-11-10,3.808000087738037,3.950999975204468,3.788000106811523,3.788000106811523,3.788000106811523,2022,2022,11,10
2022-11-03,3.445499897003174,3.741499900817871,3.445499897003174,3.741499900817871,3.741499900817871,1454,2022,11,3
2022-10-27,3.595000028610229,3.625499963760376,3.4094998836517334,3.505500078201294,3.505500078201294,2851,2022,10,27
2022-10-20,3.421499967575073,3.629499912261963,3.4175000190734863,3.629499912261963,3.629499912261963,2262,2022,10,20
2022-10-13,3.430000066757202,3.4790000915527344,3.3580000400543213,3.3605000972747803,3.3605000972747803,1556,2022,10,13
2022-10-06,3.492500066757202,3.501499891281128,3.4114999771118164,3.444499969482422,3.444499969482422,1358,2022,10,6
2022-09-29,3.407500028610229,3.5824999809265137,3.3529999256134038,3.532500028610229,3.532500028610229,2479,2022,9,29
2022-09-22,3.4790000915527344,3.5374999046325684,3.299999952316284,3.381999969482422,3.381999969482422,2795,2022,9,22
2022-09-15,3.572000026702881,3.572000026702881,3.450000047683716,3.51200008392334,3.51200008392334,3130,2022,9,15
2022-09-08,3.452500104904175,3.697499990463257,3.452500104904175,3.5455000400543213,3.5455000400543213,3069,2022,9,8
2022-09-01,3.5174999237060547,3.5179998874664307,3.382499933242798,3.437999963760376,3.437999963760376,3226,2022,9,1
2022-08-25,3.701499938964844,3.785000085830689,3.446500062942505,3.5185000896453857,3.5185000896453857,33317,2022,8,25
2022-08-18,3.6465001106262207,3.753499984741211,3.6465001106262207,3.660500049591065,3.660500049591065,2058,2022,8,18
2022-08-11,3.7105000019073486,3.7105000019073486,3.5829999446868896,3.5980000495910645,3.5980000495910645,1600,2022,8,11
2022-08-04,3.4600000381469727,3.6554999351501465,3.4600000381469727,3.6554999351501465,3.6554999351501465,1346,2022,8,4
2022-07-28,3.4760000705718994,3.6010000705718994,3.4684998989105225,3.469500064849853,3.469500064849853,2489,2022,7,28
2022-07-21,3.32699990272522,3.451499938964844,3.275000095367432,3.429500102996826,3.429500102996826,2657,2022,7,21
2022-07-14,3.2690000534057617,3.3605000972747803,3.150000095367432,3.3294999599456787,3.3294999599456787,2634,2022,7,14
2022-07-07,3.4644999504089355,3.5820000171661377,3.2300000190734863,3.325500011444092,3.325500011444092,2666,2022,7,7
2022-06-30,3.7780001163482666,3.7809998989105225,3.369999885559082,3.4179999828338623,3.4179999828338623,4245,2022,6,30
2022-06-23,3.8540000915527344,3.859999895095825,3.700000047683716,3.7790000438690186,3.7790000438690186,32314,2022,6,23
2022-06-16,4.176000118255615,4.176000118255615,3.890500068664551,3.951499938964844,3.951499938964844,2774,2022,6,16
2022-06-09,4.440000057220459,4.440000057220459,4.13100004196167,4.167500019073486,4.167500019073486,2618,2022,6,9
2022-06-02,4.388999938964844,4.567500114440918,4.38100004196167,4.458499908447266,4.458499908447266,1540,2022,6,2
2022-05-26,4.257500171661377,4.348999977111816,4.255000114440918,4.329999923706055,4.329999923706055,3526,2022,5,26
2022-05-19,4.18149995803833,4.348499774932861,4.18149995803833,4.276999950408936,4.276999950408936,3213,2022,5,19
2022-05-12,4.197500228881836,4.2795000076293945,4.056000232696533,4.182000160217285,4.182000160217285,3960,2022,5,12
2022-05-05,4.398499965667725,4.420000076293945,4.126500129699707,4.212500095367432,4.212500095367432,4635,2022,5,5
2022-04-28,4.446000099182129,4.485000133514404,4.190000057220459,4.328499794006348,4.328499794006348,8487,2022,4,28
