date,open,high,low,close,adj_close,volume,year,month,day
2023-04-27,97.0199966430664,99.72000122070312,96.5999984741211,98.97000122070312,98.97000122070312,12471800,2023,4,27
2023-04-20,99.3000030517578,102.01000213623048,96.08999633789062,96.20999908447266,96.20999908447266,32952600,2023,4,20
2023-04-13,94.37999725341795,99.30999755859376,93.47000122070312,99.02999877929688,99.02999877929688,33424100,2023,4,13
2023-04-06,94.12000274658205,94.98999786376952,93.54000091552734,94.0999984741211,94.0999984741211,24705800,2023,4,6
2023-03-30,93.9499969482422,97.87000274658205,93.55999755859376,94.25,94.25,32934700,2023,3,30
2023-03-23,90.62999725341795,94.41999816894533,90.31999969482422,94.05999755859376,94.05999755859376,30237500,2023,3,23
2023-03-16,89.4000015258789,93.04000091552734,88.56999969482422,89.58999633789062,89.58999633789062,39101100,2023,3,16
2023-03-09,89.95999908447266,94.94000244140624,86.44999694824219,89.76000213623047,89.76000213623047,81808900,2023,3,9
2023-03-02,83.5999984741211,87.81999969482422,83.37999725341797,86.9800033569336,86.89944458007812,33911200,2023,3,2
2023-02-23,83.48999786376953,85.6500015258789,81.6500015258789,84.13999938964844,84.06207275390625,36541500,2023,2,23
2023-02-16,83.61000061035156,84.54000091552734,81.80999755859375,83.19000244140625,83.11296081542969,21644400,2023,2,16
2023-02-09,82.33999633789062,84.79000091552734,80.4000015258789,84.7699966430664,84.69149017333984,22632100,2023,2,9
2023-02-02,82.19000244140625,84.02999877929688,80.54000091552734,81.95999908447266,81.88409423828125,26510600,2023,2,2
2023-01-26,81.4800033569336,83.98999786376953,79.47000122070312,82.31999969482422,82.24375915527344,34183400,2023,1,26
2023-01-19,77.94000244140625,81.3499984741211,75.66999816894531,80.79000091552734,80.71517944335938,51513800,2023,1,19
2023-01-12,77.87999725341797,81.18000030517578,77.29000091552734,79.2699966430664,79.19657897949219,38873400,2023,1,12
2023-01-05,69.9000015258789,77.69999694824219,69.0,77.69000244140625,77.61804962158203,50147400,2023,1,5
2022-12-29,64.20764923095703,70.19999694824219,64.01248931884766,70.19999694824219,70.13497924804688,35934525,2022,12,29
2022-12-22,64.15300750732422,64.92584228515625,62.6697883605957,63.989070892333984,63.9298095703125,22371897,2022,12,22
2022-12-15,62.505855560302734,65.25370788574219,59.86729049682617,64.77751922607422,64.717529296875,49450956,2022,12,15
2022-12-08,66.82279205322266,67.28337097167969,63.25526809692383,63.598751068115234,63.478515625,41002888,2022,12,8
2022-12-01,67.29898834228516,67.9937515258789,65.89382934570312,66.35440826416016,66.22896575927734,30975861,2022,12,1
2022-11-24,68.4621353149414,68.99297332763672,64.94145202636719,67.11163330078125,66.98475646972656,22965512,2022,11,24
2022-11-17,65.37860870361328,68.66510772705078,64.95706176757812,68.5948486328125,68.46517181396484,25486776,2022,11,17
2022-11-10,66.5339584350586,68.39968872070312,65.69086456298828,66.2763442993164,66.15105438232422,39685252,2022,11,10
2022-11-03,60.00780487060547,66.19047546386719,59.77361297607422,64.91022491455078,64.78751373291016,44999353,2022,11,3
2022-10-27,59.56284332275391,62.52146911621094,59.24277877807617,60.42154693603516,60.30732345581055,38901537,2022,10,27
2022-10-20,55.238094329833984,59.82045364379883,54.449649810791016,58.9071044921875,58.79573822021485,47324112,2022,10,20
2022-10-13,49.718971252441406,55.53473663330078,49.32864761352539,55.05854797363281,54.95446014404297,38620869,2022,10,13
2022-10-06,52.09211730957031,52.67759704589844,49.22716522216797,50.53864288330078,50.44309997558594,30065967,2022,10,6
2022-09-29,49.78142166137695,53.24746322631836,48.30601119995117,52.64636993408203,52.54684066772461,45749890,2022,9,29
2022-09-22,50.741607666015625,51.64715194702149,49.57845306396485,50.32006072998047,50.16268157958984,51503118,2022,9,22
2022-09-15,54.47306823730469,55.261512756347656,50.866512298583984,50.91334915161133,50.75411605834961,45862234,2022,9,15
2022-09-08,56.62763595581055,59.71116256713867,53.61436462402344,54.66822814941406,54.49725341796875,39752376,2022,9,8
2022-09-01,57.181888580322266,58.04840087890625,55.53473663330078,57.43949890136719,57.259857177734375,21108703,2022,9,1
2022-08-25,60.39812469482422,62.2014045715332,57.26776123046875,57.3302116394043,57.150909423828125,33525435,2022,8,25
2022-08-18,62.27166366577149,62.36534118652344,58.04840087890625,59.90632247924805,59.71896743774414,28458183,2022,8,18
2022-08-11,60.889930725097656,63.466041564941406,60.85870361328125,62.38875961303711,62.19363784790039,35157302,2022,8,11
